id,loss
1532,1488.5186363636362
1541,1975.0745454545447
1542,2428.0836363636367
1547,1395.0377272727276
1549,1236.6413636363634
1553,2568.8895454545454
1554,2883.519545454545
1555,1624.0077272727272
1559,3623.1745454545467
1565,2151.266818181818
1568,1406.432727272727
1576,3484.886818181818
1579,1497.1559090909095
1592,954.2309090909092
1596,3178.1745454545453
1605,742.1550000000002
1607,1150.3113636363635
1612,2332.3818181818174
1617,3536.425909090909
1619,2337.176363636364
1620,7833.475454545452
1624,2419.66
1627,916.9045454545455
1633,1947.7418181818182
1636,1580.3318181818183
1639,1784.4845454545457
1640,3441.889545454545
1644,1238.2136363636362
1646,1296.394090909091
1647,4372.548636363636
1654,1371.972727272727
1655,3567.331363636364
1664,6688.2195454545445
1665,2067.2481818181814
1667,5304.0654545454545
1669,1368.002272727273
1678,1897.9627272727275
1682,1975.9504545454547
1689,1192.4536363636366
1690,3093.0059090909085
1693,5338.704545454545
1695,1028.9895454545456
1705,3107.0650000000005
1706,2982.0009090909093
1708,1761.392272727273
1716,1941.1604545454545
1720,8123.374545454545
1722,1889.332272727273
1749,4220.0995454545455
1750,1698.808636363636
1751,6737.3613636363625
1760,2288.252727272727
1763,3382.9190909090908
1770,1438.2577272727272
1777,1612.9386363636365
1785,4452.033636363636
1791,1334.183181818182
1794,4342.032272727272
1800,2078.151363636364
1816,1680.421818181818
1817,1527.5113636363637
1821,3292.568636363637
1836,1514.4863636363634
1838,2086.5754545454547
1851,1591.934090909091
1852,2766.173636363636
1854,2744.054545454546
1856,911.53
1865,707.6690909090908
1872,1244.471363636364
1878,776.1763636363637
1880,1207.2836363636363
1881,1722.3954545454546
1882,4520.330909090909
1886,775.1718181818181
1892,2228.7213636363635
1894,3252.0690909090913
1898,3174.755
1899,2023.3336363636363
1902,1215.0404545454544
1903,5288.555909090909
1906,1717.563636363636
1910,3069.68409090909
1911,1970.3831818181818
1914,3021.3459090909087
1929,3326.9077272727272
1932,1866.0922727272723
1952,1230.6786363636363
1959,1324.9572727272725
1960,2470.8709090909088
1976,4716.148181818183
1980,3364.9572727272734
1981,2889.6927272727276
1987,2084.417727272727
1994,2002.5249999999999
2000,1200.2959090909094
2008,3436.804999999999
2011,2278.0895454545453
2012,5519.334090909091
2019,2046.921818181818
2022,3906.884090909091
2024,6332.401818181818
2028,1379.2263636363639
2030,5346.147727272727
2031,7899.741363636364
2047,2041.3086363636364
2049,1200.3213636363637
2050,1125.632272727273
2051,5593.3445454545445
2056,1625.2072727272725
2057,1251.242727272727
2059,3697.862727272727
2069,2938.8622727272723
2085,2271.2963636363634
2089,1252.1259090909089
2090,1882.476818181818
2101,2930.5495454545458
2114,2793.127272727272
2115,1628.432727272727
2118,1215.1304545454543
2119,1796.8613636363634
2125,1706.2431818181815
2128,4662.970454545454
2129,1569.078181818182
2132,2126.8718181818185
2133,3312.8427272727276
2135,779.91
2136,2202.074090909091
2143,1200.4672727272728
2144,1197.0568181818182
2145,5837.912727272728
2152,3440.0413636363637
2160,3124.307727272727
2166,2449.1277272727275
2169,1512.477727272727
2170,2829.754090909091
2172,2287.2231818181817
2181,3076.6086363636364
2183,1846.6240909090914
2185,4368.878181818182
2188,3028.1181818181813
2189,2475.1231818181814
2194,4560.491818181818
2202,1836.6249999999998
2208,2943.989545454545
2227,1813.6677272727275
2230,7118.4972727272725
2235,4999.795454545455
2236,1789.817727272727
2244,6145.266363636364
2248,1454.1577272727272
2252,1570.7068181818183
2254,3366.975454545455
2260,3631.137272727273
2263,1887.1650000000002
2274,1239.8922727272725
2277,1102.7722727272728
2279,5909.301363636364
2280,12330.069090909092
2283,3674.1913636363633
2284,737.295
2288,4208.6559090909095
2292,1888.5327272727272
2295,4627.560000000001
2296,1855.3245454545454
2299,2403.933636363637
2315,7236.412727272728
2318,1701.4013636363636
2329,9712.126363636364
2337,1846.4595454545454
2340,1079.515909090909
2342,2788.8504545454543
2347,4896.232727272727
2349,4461.966363636363
2354,1389.721818181818
2361,2844.258181818182
2370,1949.1313636363639
2378,3443.141818181818
2382,4982.0881818181815
2387,928.1759090909089
2389,2000.0854545454547
2394,1600.4036363636362
2396,2727.88
2400,2906.0818181818186
2407,3777.9086363636366
2414,1217.3368181818184
2415,2149.300909090909
2421,3016.9500000000003
2427,1800.8604545454548
2428,3566.017272727273
2430,2945.120454545455
2435,2452.6604545454543
2445,6056.966818181819
2446,2263.775909090909
2447,1220.2450000000001
2449,1828.9331818181824
2451,2222.6118181818183
2458,15889.4
2462,11101.34909090909
2463,3710.041818181818
2467,3001.157727272728
2471,6875.88590909091
2475,4049.6336363636365
2478,2863.450909090909
2483,5302.41181818182
2485,1408.1436363636365
2487,1510.2936363636363
2494,769.7395454545455
2497,1956.638181818182
2499,1397.9713636363633
2503,1534.5699999999997
2513,2311.1768181818184
2515,2414.6445454545456
2522,1964.7772727272727
2523,1566.8359090909087
2528,2966.4413636363633
2532,6071.985
2536,1119.7140909090908
2538,2858.1809090909096
2539,1415.9413636363636
2540,3418.7636363636357
2545,4979.807727272726
2548,1686.1222727272727
2549,1169.455909090909
2553,2625.272727272728
2563,1546.8018181818186
2566,2059.760454545455
2574,1701.7404545454547
2575,2577.793636363637
2584,2743.566363636364
2588,1821.564090909091
2589,880.7868181818184
2592,2015.954090909091
2596,1100.970909090909
2598,1647.4563636363637
2602,992.2886363636364
2603,1358.8136363636365
2607,2825.037727272727
2609,1974.321363636364
2611,5193.839090909091
2627,1817.5759090909094
2628,1544.498181818182
2630,3071.9377272727284
2633,1921.4150000000002
2636,9782.201818181817
2640,1424.504090909091
2641,1412.7977272727273
2657,4944.778181818182
2659,1227.3427272727274
2662,1002.149090909091
2663,1920.8795454545457
2667,2494.9550000000004
2670,1413.7790909090907
2682,2614.7545454545457
2694,3206.2899999999995
2699,5770.004545454546
2700,3732.3268181818185
2703,6274.642272727274
2708,2378.7849999999994
2714,1017.7204545454545
2725,538.2145454545454
2726,2136.1954545454546
2727,1238.0449999999998
2732,1663.0677272727276
2733,7275.305454545454
2736,6070.376363636364
2745,2498.3900000000003
2760,1365.588181818182
2764,2424.020454545455
2765,5633.191363636364
2766,721.6454545454544
2775,3264.1650000000004
2783,1704.3877272727273
2784,994.480909090909
2786,2691.186818181818
2801,1480.1850000000002
2803,2138.223636363636
2813,5070.096818181818
2815,9431.743636363637
2816,1603.6518181818183
2818,3321.8481818181826
2819,3385.545909090909
2822,1678.525
2825,2650.764090909091
2826,2063.7822727272733
2830,1934.2350000000004
2834,1779.792727272727
2835,4336.004545454546
2856,2692.5777272727278
2873,8646.229090909093
2886,5449.011363636364
2892,3860.721818181819
2896,957.3622727272727
2897,1256.8981818181817
2899,1555.2427272727275
2901,1140.9650000000001
2909,5733.2922727272735
2914,3826.2686363636367
2915,1924.3236363636365
2916,2912.6172727272733
2919,983.917272727273
2926,4036.451363636363
2927,2083.5209090909093
2933,1979.3290909090908
2934,3136.798636363637
2941,1694.6650000000002
2942,1716.5195454545456
2946,2649.855
2949,2407.108636363636
2952,2337.86
2957,11604.558636363638
2962,2069.041818181818
2963,1008.1750000000001
2965,2301.691818181818
2966,6473.712727272727
2971,3648.620909090909
2975,856.4909090909092
2979,1170.941818181818
2985,9380.986818181818
2995,2067.0290909090913
2996,1263.8695454545452
3001,4639.9686363636365
3007,1907.7004545454547
3008,984.4695454545453
3014,3097.4418181818182
3017,10492.571363636363
3021,1362.3218181818181
3025,2185.1650000000004
3026,1295.0650000000003
3034,2844.3172727272727
3035,2817.205
3044,4653.5763636363645
3046,3749.8490909090906
3047,5505.824999999999
3057,3694.128181818183
3059,5535.08409090909
3063,4924.472272727274
3065,2387.627727272727
3067,4610.4059090909095
3069,1921.3781818181817
3076,3473.5127272727273
3086,1683.698636363636
3088,2600.764090909091
3090,1918.716818181818
3096,2434.8363636363642
3100,1468.109545454545
3102,1965.1427272727276
3103,3276.201363636363
3107,1455.5618181818181
3118,1514.2054545454544
3120,4855.644090909091
3123,1961.0568181818182
3128,1079.4536363636364
3132,2395.389090909091
3140,2115.0436363636363
3152,2604.5349999999994
3165,4040.064090909091
3183,1661.556818181819
3190,1056.0200000000002
3197,2382.943181818182
3201,1547.4140909090909
3203,2916.505
3214,2378.856818181818
3219,1529.7695454545456
3220,1719.7136363636362
3221,4710.720909090908
3229,1338.4427272727276
3234,1034.3781818181817
3235,3390.6213636363627
3240,1913.256363636363
3241,1396.0200000000002
3249,2827.2563636363634
3254,937.725
3264,2811.509545454545
3266,1952.944090909091
3270,1332.8372727272729
3282,2525.6081818181815
3285,2492.762727272727
3289,1662.1440909090904
3291,1405.2263636363637
3295,1928.929090909091
3299,893.0068181818181
3302,1622.4868181818185
3303,7229.53818181818
3308,2794.2531818181815
3309,3065.223181818182
3324,2172.0140909090906
3327,5213.040454545454
3330,3904.0413636363633
3335,1487.9918181818182
3339,2225.384090909091
3340,2879.5659090909085
3343,2327.222272727273
3350,3477.997727272727
3353,2223.8195454545457
3356,9046.93590909091
3361,4666.418181818183
3368,1084.6945454545453
3376,1709.4013636363636
3381,1670.1859090909095
3383,2884.725454545455
3397,3281.156818181818
3403,2702.990454545455
3405,1803.0031818181817
3410,1574.0972727272726
3412,2867.0627272727284
3416,3864.6449999999986
3417,2020.0086363636362
3423,2350.133636363636
3427,4884.912727272728
3435,4222.274090909091
3439,1570.4163636363635
3441,2390.1531818181825
3450,2204.46
3453,1175.0845454545454
3454,1758.804090909091
3458,10643.886818181818
3459,3566.201363636363
3467,3767.1886363636363
3469,6798.070909090909
3477,1435.458181818182
3478,8951.446363636363
3482,1130.8645454545454
3484,6777.609545454544
3506,1914.5372727272731
3515,5866.001818181819
3522,5049.806363636365
3523,2247.1963636363635
3526,1450.5872727272729
3532,2434.652272727273
3534,1962.5395454545455
3537,1366.7090909090912
3539,941.1609090909093
3542,4928.182272727274
3545,1231.5936363636363
3552,1493.3186363636364
3554,1626.317727272727
3573,2117.854545454545
3576,1792.694090909091
3577,2849.4222727272727
3580,1554.85
3583,1126.732727272727
3584,2412.6636363636358
3609,1222.4204545454545
3613,4593.775454545455
3623,2476.4868181818183
3624,2459.2686363636362
3638,7086.301818181819
3642,3052.356363636363
3643,2241.874090909091
3647,1543.965
3653,2841.3168181818182
3654,3517.5922727272728
3656,1697.3463636363638
3658,1251.3795454545455
3659,4275.503636363637
3663,6908.610454545453
3664,4993.330909090909
3666,1309.3568181818182
3681,1210.8354545454547
3689,3382.039090909091
3694,4885.174545454546
3695,1458.2931818181814
3699,1838.88
3701,2769.7977272727267
3704,4403.744545454546
3721,1468.1263636363635
3726,5205.870909090909
3727,1928.626363636364
3729,2422.008636363637
3731,4133.601363636363
3738,1785.1550000000002
3740,3071.0609090909097
3744,1468.8686363636366
3757,1424.364090909091
3758,964.3131818181816
3778,2819.455
3781,4282.395454545455
3790,5672.708181818181
3796,1078.597727272727
3798,8596.791363636363
3804,1285.8781818181817
3813,1087.1168181818184
3814,1101.6204545454548
3815,3252.3190909090913
3818,1765.1336363636358
3823,3432.710454545455
3826,6200.606363636365
3831,1513.4440909090908
3834,3874.1436363636367
3835,2439.3168181818187
3849,2411.661818181818
3850,3121.6131818181816
3855,2497.2900000000004
3864,2834.2572727272727
3867,2045.19
3871,1028.6159090909089
3879,2190.418181818182
3880,2566.5713636363635
3882,3918.009545454545
3884,8160.404090909089
3893,2074.4295454545454
3895,2338.8349999999996
3901,3707.765
3903,1318.0695454545455
3913,1470.8181818181818
3921,1768.9763636363634
3929,3157.2059090909097
3947,1656.123636363636
3962,1880.5113636363642
3963,1176.9345454545455
3966,1972.6477272727273
3975,1906.9372727272726
3976,5781.441818181819
3977,3088.6531818181816
3978,1611.7322727272729
3979,964.4836363636367
3983,1966.2827272727272
3985,796.405909090909
3989,8567.743181818181
3992,2705.9040909090904
3995,2481.053636363636
4008,3006.3854545454537
4013,2530.933181818182
4029,3174.671363636364
4035,3657.1781818181826
4040,2179.2313636363638
4048,704.1218181818184
4060,3443.1281818181815
4066,1250.8736363636365
4075,1704.3
4079,2452.252727272727
4083,1455.523181818182
4091,2208.463181818182
4092,4556.344999999999
4093,2416.620909090909
4098,2810.962727272727
4108,1095.7236363636364
4109,983.4359090909093
4110,4535.259545454545
4116,2184.734090909091
4129,1904.744090909091
4130,4351.899090909091
4140,2068.1840909090906
4146,2372.015909090909
4150,3899.8504545454543
4151,7936.743181818183
4153,1598.3081818181815
4169,6855.86318181818
4170,2864.049090909091
4179,2637.742272727273
4183,6120.068636363637
4188,3048.491363636364
4190,5063.1677272727275
4193,1812.673636363636
4201,9657.007272727275
4205,2803.336818181819
4210,3211.9304545454547
4226,2609.267272727273
4229,2100.068636363636
4241,2590.205454545454
4242,1812.7722727272726
4257,4559.415909090909
4258,646.2059090909091
4260,6271.285454545455
4263,4829.2127272727275
4267,1434.2345454545457
4273,2043.3345454545454
4274,1742.1913636363633
4277,3385.1822727272734
4281,1531.4777272727274
4283,6257.379090909092
4293,3167.879090909091
4294,1995.5440909090912
4305,3839.427727272727
4307,3457.9054545454546
4318,2977.8345454545456
4325,2192.785909090909
4327,4874.857272727273
4332,2200.7036363636366
4335,6175.0413636363655
4336,3031.4059090909086
4337,644.8345454545455
4339,4886.622727272728
4343,1449.559090909091
4346,1004.9899999999999
4348,1405.5113636363633
4350,3763.9154545454544
4358,3045.071363636364
4359,2102.8036363636365
4363,2772.287272727273
4366,5013.7413636363635
4374,1375.0472727272725
4375,3339.5199999999995
4377,1597.919090909091
4393,5035.194090909092
4395,2634.7818181818184
4400,1097.2459090909088
4402,7297.571363636364
4404,8543.164090909091
4415,2629.6159090909096
4418,2898.7559090909094
4422,1882.3490909090906
4430,1262.522272727273
4432,2615.3386363636364
4433,1119.6709090909092
4435,6198.303636363636
4438,2484.5154545454548
4444,1608.067727272727
4447,3273.417272727273
4451,5885.699545454547
4452,2031.6409090909096
4457,1616.9554545454544
4459,8204.357272727273
4469,900.7277272727275
4471,8161.78181818182
4486,1938.1327272727265
4488,2360.9627272727275
4510,2012.2581818181823
4515,1193.070909090909
4527,6359.766363636363
4530,1438.8540909090912
4534,1069.283181818182
4535,4161.261363636364
4536,1935.8709090909092
4548,4290.828636363637
4549,1942.3690909090908
4551,7437.767727272728
4556,2934.621818181818
4559,1284.4768181818183
4564,1157.077727272727
4570,3281.7363636363643
4575,8014.629545454546
4584,2706.015
4585,2977.281818181818
4591,2385.01
4592,3097.9281818181826
4593,2316.9999999999995
4594,1804.1045454545454
4598,1563.7104545454545
4607,3127.2890909090916
4608,1213.3290909090908
4620,2136.9881818181825
4621,3295.451363636363
4625,4495.731363636365
4635,2359.747272727273
4638,5279.321363636364
4652,2365.3513636363637
4657,2747.3209090909095
4658,2445.4400000000005
4666,5098.592727272728
4672,1289.4304545454545
4676,2325.9290909090905
4680,1573.6363636363633
4681,6675.479545454544
4683,5649.75590909091
4684,1409.135909090909
4689,2863.5704545454546
4690,3005.868636363637
4692,2470.5236363636363
4697,2281.8686363636366
4700,1853.5372727272725
4705,14826.96772727273
4721,1795.9990909090911
4726,2186.08
4729,1180.6549999999997
4731,4582.895909090909
4736,2584.1713636363634
4739,1447.6550000000002
4740,2110.32
4753,1808.2299999999998
4754,2371.656818181818
4755,4231.650000000001
4756,1428.671818181818
4759,1853.8099999999997
4764,1404.4672727272728
4771,2500.421818181818
4772,2729.6872727272726
4776,1069.3081818181818
4780,2544.308636363636
4784,1389.7604545454544
4786,1506.184090909091
4787,4060.1545454545458
4789,999.3827272727272
4794,1628.1150000000002
4800,1378.0377272727274
4807,2511.8227272727263
4813,7052.16
4818,2655.824999999999
4823,10627.636818181818
4824,1872.6022727272727
4829,2236.892272727273
4830,1179.5031818181817
4835,2654.522272727273
4844,1664.535454545454
4845,2230.795
4846,2428.1072727272726
4847,1111.1804545454545
4854,2435.2372727272723
4857,3561.277272727273
4861,871.5831818181815
4863,1438.318181818182
4866,3033.881818181818
4869,3584.995909090909
4871,1714.1095454545452
4872,2460.450909090909
4875,3101.247727272727
4877,7329.026363636364
4878,1523.5445454545452
4885,1638.2354545454548
4886,1276.4309090909092
4888,4996.141363636364
4890,1315.8459090909093
4896,1782.9663636363637
4899,3307.152727272727
4913,597.525909090909
4916,1822.0113636363633
4920,2659.6995454545454
4925,3786.0249999999987
4934,2036.835454545454
4941,2309.4727272727273
4946,1886.8931818181823
4954,2522.675909090909
4956,1421.2013636363636
4958,4720.075454545454
4965,1001.3945454545454
4966,1250.0890909090908
4970,3548.5040909090912
4977,1935.0340909090912
4980,2444.4600000000005
4984,2751.6395454545454
4995,1167.8040909090907
4997,3373.7995454545453
4999,2297.110000000001
5005,3149.0981818181813
5011,2031.3895454545452
5015,3605.1854545454535
5016,2485.292727272727
5019,2366.957272727273
5024,2695.793636363636
5030,2183.684545454546
5031,1952.8768181818186
5034,2743.4277272727268
5047,11403.055909090908
5048,2107.4459090909086
5052,1781.1499999999999
5061,3005.622272727272
5062,15561.997727272728
5067,3929.8222727272732
5068,3142.2045454545455
5077,1688.5836363636365
5079,2071.825
5090,2524.0827272727274
5094,2651.235
5103,2292.5013636363637
5104,1237.8536363636365
5106,2148.390909090909
5107,2193.0545454545454
5110,1624.725
5114,1642.0536363636368
5116,6105.647727272727
5121,6677.506363636363
5122,2244.656818181818
5124,2105.7945454545456
5132,2667.648636363636
5133,2408.525
5138,2469.0777272727273
5143,1896.6018181818183
5153,1694.653181818182
5154,2263.6018181818185
5155,1322.3704545454543
5160,1787.7636363636366
5169,3430.5918181818183
5172,3458.5636363636354
5173,3777.8404545454555
5179,990.7686363636362
5182,2026.3181818181818
5187,881.8381818181817
5192,3745.2886363636367
5211,1595.0904545454548
5213,3567.895
5219,826.9390909090909
5225,2517.5299999999997
5226,1617.2213636363638
5227,5692.3563636363615
5228,1471.56
5239,3908.1118181818183
5241,1709.533181818182
5244,2917.899090909091
5248,3793.1145454545444
5260,1580.8845454545453
5266,1126.090909090909
5273,1920.295454545455
5280,8813.562727272727
5298,4165.958636363635
5300,1469.655909090909
5306,3290.7004545454547
5307,1549.0377272727271
5311,3515.2245454545464
5316,1381.9550000000002
5323,834.4204545454545
5332,2303.114545454546
5336,1800.7095454545452
5338,1102.5213636363635
5342,2872.1268181818177
5347,1679.6413636363634
5355,6136.993181818182
5357,2167.962727272727
5362,1541.3668181818182
5363,1242.572272727273
5364,1007.7731818181816
5366,2708.814090909091
5374,6289.119999999999
5375,818.568181818182
5379,3059.826363636364
5380,3139.8154545454554
5383,1339.5240909090905
5385,1334.8554545454544
5390,1999.1827272727269
5393,5395.704090909091
5398,2358.645909090909
5411,3084.2018181818185
5414,1395.8995454545457
5429,1695.3013636363632
5432,10065.202272727272
5436,1219.6272727272728
5437,5186.580909090909
5439,1450.2086363636365
5440,4750.401818181819
5449,2448.621818181818
5458,1512.4604545454547
5460,1120.0472727272727
5462,1561.848181818182
5463,3381.3081818181818
5465,2513.165454545455
5467,2896.0736363636365
5475,3341.693181818182
5483,2045.7881818181813
5485,1414.3231818181816
5489,2097.005
5493,3412.5677272727266
5497,987.6295454545452
5501,1618.3022727272728
5506,1269.4931818181815
5507,1462.6959090909093
5510,3701.309545454546
5524,6377.806363636365
5531,1248.6104545454546
5542,5039.381363636364
5543,2607.025
5544,3308.304545454546
5552,2518.782727272727
5560,2572.0959090909096
5563,2982.358181818182
5573,3640.600909090909
5579,1221.9322727272724
5584,4139.383181818182
5585,13141.680454545452
5594,2071.959090909091
5595,1543.8599999999997
5597,2358.9636363636364
5598,1619.4704545454545
5604,1485.9845454545455
5606,1290.934090909091
5610,1202.9818181818184
5615,5429.990454545455
5631,1354.5963636363638
5637,1332.875909090909
5646,2135.0763636363636
5656,3539.7054545454534
5658,9600.806363636366
5666,1515.5386363636367
5668,3266.799545454544
5673,1170.015
5680,1272.8868181818182
5691,4000.639090909091
5692,8104.44318181818
5693,2128.7786363636365
5697,3326.399090909091
5698,1703.6854545454546
5700,1482.1363636363637
5704,1828.515454545455
5705,2210.9236363636355
5707,1601.198636363636
5710,1087.0027272727273
5716,1138.0981818181817
5720,2935.689545454545
5722,2653.398181818182
5727,2060.5459090909094
5733,1653.4154545454546
5737,3322.5640909090916
5742,3320.3681818181813
5747,1116.338181818182
5760,3070.0013636363637
5774,1921.2027272727275
5788,4232.816363636364
5796,2186.8863636363635
5797,1598.0745454545454
5800,3479.5718181818174
5812,2659.363181818182
5814,1251.0318181818182
5818,2019.646818181818
5819,5055.851363636363
5823,5169.874090909092
5826,3210.5331818181817
5830,2125.1777272727277
5831,1564.1059090909096
5846,2912.1663636363646
5864,2527.3563636363633
5869,581.9509090909091
5870,3702.87090909091
5879,1618.9599999999998
5883,8552.382727272727
5886,1338.5218181818182
5889,4622.580909090909
5904,2767.5790909090906
5905,1180.0081818181818
5910,2741.142727272727
5911,2833.3822727272727
